Date,Close,daily_buy,btc_bought_overlay_exec,btc_overlay_exec,fees_overlay_cum,btc_bought_baseline_exec,btc_baseline_exec,fees_baseline_cum,net_value_overlay,net_value_baseline,ma20,vol20,vol60,drawdown,crash
2017-08-18,4160.6201171875,1.5,0.00035962,1.7728728999999983,1.2479999999999984,0.00023974,2.518949320000003,1.6005000000000051,7375.002652956537,10478.790714967785,3415.0984741210937,0.043818683313441256,0.0542409323120976,-0.04935527367148265,False
2017-08-19,4193.7001953125,1.5,0.00035678,1.7732296799999983,1.2502499999999985,0.00023785,2.519187170000003,1.6020000000000052,7435.143405349914,10563.113726857757,3486.806982421875,0.04450452060590102,0.054612638289202625,-0.04179692877809584,False
2017-08-20,4087.659912109375,1.5,0.00036604,1.7735957199999983,1.2524999999999986,0.00024402,2.519431190000003,1.6035000000000053,7248.603624932757,10296.97437668103,3558.6329956054688,0.04455389090067654,0.054337294184293776,-0.06602568150392187,False
2017-08-21,4001.739990234375,1.5,0.0003739,1.7739696199999984,1.2547499999999987,0.00024926,2.5196804500000027,1.6050000000000053,7097.710419814871,10081.501019376758,3619.248986816406,0.045479597889993145,0.05444956951074187,-0.08565720716991818,False
2017-08-22,4100.52001953125,1.5,0.00036489,1.7743345099999983,1.2569999999999988,0.00024326,2.5199237100000027,1.6065000000000054,7274.437179600164,10331.391120546472,3683.422985839844,0.04319067552893926,0.05458122596094128,-0.06308732304862318,False
2017-08-23,4151.52001953125,1.5,0.00036041000000000003,1.7746949199999984,1.2592499999999989,0.00024027,2.5201639800000026,1.6080000000000054,7366.422238940403,10460.903215471564,3752.915490722656,0.042850409462963486,0.05461761989360472,-0.05143452138031613,False
2017-08-24,4334.68017578125,1.5,0.00034518,1.7750400999999985,1.261499999999999,0.00023012,2.5203941000000025,1.6095000000000055,7692.9696326867615,10923.492840426035,3820.254992675781,0.04278555825724636,0.054091187071714335,-0.009584933648602786,False
2017-08-25,4371.60009765625,1.5,0.00034226,1.7753823599999985,1.263749999999999,0.00022817,2.5206222700000027,1.6110000000000055,7759.997948353177,11017.54156168653,3892.1945068359373,0.04303316904522529,0.05423298120841948,-0.0011492370364701186,False
2017-08-26,4352.39990234375,1.5,0.00034377,1.7757261299999985,1.2659999999999991,0.00022918,2.5208514500000025,1.6125000000000056,7727.404234801239,10970.141104803113,3948.129016113281,0.03574133926197155,0.053788257877166915,-0.00553621876135877,False
2017-08-27,4382.8798828125,1.5,0.00034138,1.7760675099999985,1.2682499999999992,0.00022759,2.5210790400000027,1.6140000000000057,7783.022310095882,11047.972607396263,4005.0520141601564,0.03547372427166635,0.053764844704225316,0.0014280394201356683,False
2017-08-28,4382.66015625,1.5,0.0003414,1.7764089099999985,1.2704999999999993,0.0002276,2.521306640000003,1.6155000000000057,7784.126051064486,11048.414652816575,4055.2490112304686,0.034512464799870544,0.05376616053156151,-5.0132919079452654e-05,False
2017-08-29,4579.02001953125,1.5,0.00032676,1.7767356699999985,1.2727499999999994,0.00021784000000000001,2.5215244800000027,1.6170000000000058,8134.435452345262,11544.494073658137,4103.385021972656,0.03464785363070272,0.05369135509820279,0.04475142873249052,False
2017-08-30,4565.2998046875,1.5,0.00032774000000000003,1.7770634099999985,1.2749999999999995,0.00021849,2.5217429700000027,1.6185000000000058,8111.552238590296,11510.894188413087,4165.2125244140625,0.03427192301742776,0.053688010901750904,-0.002996321218345432,False
2017-08-31,4703.39013671875,1.5,0.00031812,1.7773815299999984,1.2772499999999996,0.00021208000000000002,2.5219550500000025,1.6200000000000059,8358.441507388074,11860.118507418054,4224.413513183594,0.03453424234268265,0.05357631007568498,0.02716085901721645,False
2017-09-01,4892.009765625,1.5,0.00030585,1.7776873799999984,1.2794999999999996,0.0002039,2.5221589500000023,1.621500000000006,8695.184523188313,12336.804713858508,4277.052014160156,0.03133597087817051,0.053580337028094845,0.040102909480912774,False
2017-09-02,4578.77001953125,1.5,0.00032678,1.7780141599999983,1.2817499999999997,0.00021785,2.522376800000002,1.623000000000006,8139.836180110032,11547.760269801181,4327.417004394531,0.029699493692420087,0.05368596142115434,-0.0640308914129346,False
2017-09-03,4582.9599609375,1.5,0.00032648000000000003,1.7783406399999984,1.2839999999999998,0.00021765,2.5225944500000024,1.624500000000006,8148.779950027962,11559.324862033165,4352.6925048828125,0.03290608701988781,0.05457780133308687,-0.06317440469132342,False
2017-09-04,4236.31005859375,0.5,0.0,1.7783406399999984,1.2839999999999998,0.00023546,2.5228299100000022,1.626000000000006,7532.31834083804,10685.863723854174,4365.584008789063,0.03021200611008739,0.05457529572151828,-0.13403483199046276,False
2017-09-05,4376.52978515625,1.5,0.00034188,1.7786825199999983,1.28625,0.00022792,2.523057830000002,1.6275000000000062,7783.170777116769,11040.610242666704,4368.303002929688,0.03415198382192818,0.05569915562345929,-0.10537182163676499,False
2017-09-06,4597.1201171875,1.5,0.00032547,1.7790079899999982,1.2885,0.00021698,2.523274810000002,1.6290000000000062,8177.024919466291,11598.168390243474,4368.297998046875,0.033334235491223434,0.05547645249878254,-0.06027985686161546,False
2017-09-07,4599.8798828125,1.5,0.00032528,1.7793332699999982,1.29075,0.00021685,2.523491660000002,1.6305000000000063,8183.428563491974,11606.128021279132,4381.569506835937,0.035017495315395095,0.05569872633965848,-0.05971571947080479,False
2017-09-08,4228.75,0.5,0.0,1.7793332699999982,1.29075,0.00023588,2.523727540000002,1.6320000000000063,7523.064815512492,10670.58083477501,4403.532495117188,0.033538995108255976,0.05556102393666875,-0.13558022109554443,False
2017-09-09,4226.06005859375,0.5,0.0,1.7793332699999982,1.29075,0.00023603,2.523963570000002,1.6335000000000064,7518.278513274001,10664.788132522699,4405.284985351563,0.038671411883316464,0.0561181329675065,-0.1361300853711948,False
2017-09-10,4122.93994140625,0.5,0.0,1.7793332699999982,1.29075,0.00024193,2.524205500000002,1.6350000000000064,7334.793457955983,10405.512676267343,4412.204992675781,0.0381744283814266,0.05603797070405035,-0.15720938041105773,False
2017-09-11,4161.27001953125,0.5,0.0,1.7793332699999982,1.29075,0.00023971,2.524445210000002,1.6365000000000065,7402.995441205495,10503.261668322279,4418.264990234375,0.03829080952942627,0.05619226700512898,-0.14937413887202067,False
2017-09-12,4130.81005859375,0.5,0.0,1.7793332699999982,1.29075,0.00024147,2.524686680000002,1.6380000000000066,7348.797019306501,10427.363132541668,4421.302490234375,0.0379686028922683,0.056075626098946785,-0.15560061068970488,False
2017-09-13,3882.590087890625,0.5,0.0,1.7793332699999982,1.29075,0.00025691,2.524943590000002,1.6395000000000066,6907.130967156006,9801.681455016978,4420.2669921875,0.03792429661843601,0.05550270402339491,-0.20634048705857647,False
2017-09-14,3154.949951171875,0.5,0.0,1.7793332699999982,1.29075,0.00031617,2.525259760000002,1.6410000000000067,5612.416663304987,7965.427156508308,4397.662487792969,0.03875803792327001,0.054189210656902936,-0.3550810193918735,False
2017-09-15,3637.52001953125,0.5,0.0,1.7793332699999982,1.29075,0.00027422,2.5255339800000023,1.6425000000000067,6471.069641042996,9185.037912256445,4336.82998046875,0.0561043632108338,0.059746963491945956,-0.2564364762533292,False
2017-09-16,3625.0400390625,0.0,0.0,1.7793332699999982,1.29075,0.00027517,2.5258091500000024,1.6440000000000068,6448.863596585999,9154.515299780429,4301.085986328125,0.06748347911964889,0.05967475186028265,-0.2589875710112432,True
2017-09-17,3582.8798828125,0.0,0.0,1.7793332699999982,1.29075,0.0002784,2.5260875500000024,1.6455000000000068,6373.846627901976,9049.022765118123,4263.193994140625,0.06741233269094178,0.05956167725133132,-0.26760573783221925,True
2017-09-18,4065.199951171875,0.5,0.0,1.7793332699999982,1.29075,0.00024537,2.5263329200000024,1.647000000000007,7232.054772322485,10268.401463027909,4223.20498046875,0.06739730114708928,0.05950525947547296,-0.16901229843466845,False
2017-09-19,3924.969970703125,0.5,0.0,1.7793332699999982,1.29075,0.00025414000000000003,2.5265870600000024,1.648500000000007,6982.538902622989,9915.129838867106,4197.513977050781,0.07377651193447604,0.05391594541434806,-0.19767740484024293,False
2017-09-20,3905.949951171875,0.0,0.0,1.7793332699999982,1.29075,0.00025538,2.5268424400000025,1.650000000000007,6948.695949074985,9868.07010513703,4165.497485351562,0.07410513648760005,0.053612213785577845,-0.20156538144750547,True
2017-09-21,3631.0400390625,0.0,0.0,1.7793332699999982,1.29075,0.00027471,2.5271171500000023,1.651500000000007,6459.539596205999,9174.412055051522,4125.625476074219,0.07364372654405178,0.053301013189934084,-0.25776108122740005,True
2017-09-22,3630.699951171875,0.0,0.0,1.7793332699999982,1.29075,0.00027474,2.5273918900000023,1.6530000000000071,6458.934466507486,9174.5486116152,4062.5769897460937,0.07409609428821307,0.054043158193822494,-0.2578306002813101,True
2017-09-23,3792.39990234375,0.0,0.0,1.7793332699999982,1.29075,0.00026302,2.527654910000002,1.6545000000000072,6746.652569384978,9584.223733842708,4015.173486328125,0.0731128895926921,0.054047994753113976,-0.22477671058793655,True
2017-09-24,3682.840087890625,0.0,0.0,1.7793332699999982,1.29075,0.00027085,2.5279257600000022,1.6560000000000072,6551.709146473507,9308.290328139383,3975.6454833984376,0.07406736377530625,0.05345947381928599,-0.24717237611235476,True
2017-09-25,3926.070068359375,0.5,0.0,1.7793332699999982,1.29075,0.00025407,2.5281798300000022,1.6575000000000073,6984.496342983003,9924.153657992903,3947.9719848632812,0.07250091304578046,0.05356513266575963,-0.19745252841747285,False
2017-09-26,3892.35009765625,0.0,0.0,1.7793332699999982,1.29075,0.00025627,2.528436100000002,1.6590000000000074,6924.497277247508,9839.899500752597,3925.4489990234374,0.07376198835354464,0.05372995363732376,-0.20434539501395171,True
2017-09-27,4200.669921875,1.0,0.00023746,1.779570729999998,1.2922500000000001,0.00023746,2.5286735600000023,1.6605000000000074,7474.096989360129,10620.462465732588,3890.210498046875,0.0726946043571706,0.05346417643297723,-0.14132020925384944,False
2017-09-28,4174.72998046875,1.0,0.00023893000000000002,1.7798096599999982,1.2937500000000002,0.00023893000000000002,2.5289124900000024,1.6620000000000075,7428.930997129885,10555.864789984887,3870.25,0.07513971638052493,0.0540509570227622,-0.14662272144189206,False
2017-09-29,4163.06982421875,1.0,0.0002396,1.7800492599999982,1.2952500000000002,0.0002396,2.5291520900000024,1.6635000000000075,7409.174109928908,10527.373246738794,3867.5489990234373,0.07283522165375884,0.054083691425574135,-0.14900623186166537,False
2017-09-30,4338.7099609375,1.0,0.0002299,1.780279159999998,1.2967500000000003,0.0002299,2.5293819900000023,1.6650000000000076,7722.818174741436,10972.589835028924,3864.3994873046877,0.07284079252842393,0.05391140986886955,-0.11310275964193844,False
2017-10-01,4403.740234375,1.0,0.00022651,1.7805056699999982,1.2982500000000003,0.00022651,2.5296085000000024,1.6665000000000076,7839.586206511808,11138.072228667002,3875.18798828125,0.07310130028152213,0.05346349526878424,-0.09980959864000169,False
2017-10-02,4409.31982421875,1.0,0.00022622,1.7807318899999982,1.2997500000000004,0.00022622,2.5298347200000024,1.6680000000000077,7850.5166741955145,11153.182382892901,3887.3114990234376,0.0731294260483333,0.05344494187775083,-0.09866904698310262,False
2017-10-03,4317.47998046875,1.0,0.00023103000000000002,1.7809629199999981,1.3012500000000005,0.00023103000000000002,2.5300657500000026,1.6695000000000078,7687.9705030571595,10921.838724894664,3901.2369873046873,0.07307588058375852,0.05335235350271108,-0.1174424853346237,False
2017-10-04,4229.35986328125,1.0,0.00023585000000000001,1.781198769999998,1.3027500000000005,0.00023585000000000001,2.5303016000000027,1.6710000000000078,7532.027836363923,10699.885029036339,3922.981481933594,0.0717261809124086,0.05339805516758141,-0.13545555591487873,False
2017-10-05,4328.41015625,1.0,0.00023045000000000002,1.7814292199999981,1.3042500000000006,0.00023045000000000002,2.530532050000003,1.6725000000000079,7709.452078488507,10951.508125936145,3976.7019775390627,0.05574288222680373,0.05132619069199617,-0.11520819384607155,False
2017-10-06,4370.81005859375,1.5,0.00034232,1.781771539999998,1.3065000000000007,0.00022821,2.5307602600000028,1.674000000000008,7786.478469148068,11059.798400297344,4011.246484375,0.04561808525431314,0.05132301927909255,-0.10654101933597875,False
2017-10-07,4426.89013671875,1.5,0.00033799,1.782109529999998,1.3087500000000007,0.00022532000000000002,2.530985580000003,1.675500000000008,7887.894350909479,11202.719600279399,4048.5349853515627,0.0455136797127417,0.0509840270807859,-0.09507741218640568,False
2017-10-08,4610.47998046875,1.5,0.00032453,1.7824340599999982,1.3110000000000008,0.00021635,2.531201930000003,1.677000000000008,8216.565550135627,11668.378824788877,4090.735498046875,0.045219732076216906,0.050985620969647066,-0.05754890089028306,False
2017-10-09,4772.02001953125,1.5,0.00031354,1.7827475999999982,1.313250000000001,0.00020903,2.531410960000003,1.678500000000008,8505.993986971282,12078.265278780837,4117.999499511719,0.03566742669000842,0.05105527558957769,-0.024527699624986375,False
2017-10-10,4781.990234375,1.5,0.00031289,1.7830604899999982,1.315500000000001,0.00020859,2.5316195500000034,1.6800000000000082,8525.262350479894,12104.499965252848,4160.352001953125,0.03479700202830862,0.05118308701986238,-0.022489638516889586,False
2017-10-11,4826.47998046875,1.5,0.00031,1.7833704899999983,1.317750000000001,0.00020667,2.5318262200000032,1.6815000000000082,8606.084217743737,12218.127064855884,4204.154016113282,0.03467151795967478,0.050290294606359136,-0.013395268671929554,False
2017-10-12,5446.91015625,1.5,0.00027469,1.7836451799999982,1.3200000000000012,0.00018313000000000002,2.532009350000003,1.6830000000000083,9714.03504608835,13789.944444234978,4263.926013183594,0.02896870304805605,0.0497067997520828,0.11342994335868957,False
2017-10-13,5647.2099609375,1.5,0.00026495,1.7839101299999982,1.3222500000000013,0.00017663,2.532185980000003,1.6845000000000083,10072.792805553301,14298.101389202304,4354.7365234375,0.038288503880551536,0.05192231479870245,0.036773106025563516,False
2017-10-14,5831.7900390625,1.5,0.00025656,1.7841666899999982,1.3245000000000013,0.00017104000000000002,2.532357020000003,1.6860000000000084,10403.5610307691,14766.488444586015,4447.477026367187,0.03807771926149066,0.05156668468044544,0.032685180717870396,False
2017-10-15,5678.18994140625,1.5,0.0002635,1.7844301899999981,1.3267500000000014,0.00017567,2.532532690000003,1.6875000000000084,10131.006805999632,14378.514146640531,4554.924523925782,0.0362994890909357,0.0514251909957131,-0.026338413527820057,False
2017-10-16,5725.58984375,1.5,0.00026132,1.784691509999998,1.3290000000000015,0.00017421,2.532706900000003,1.6890000000000085,10217.08258388284,14499.551903835565,4642.530517578125,0.03652389932515211,0.0513326932272792,-0.0182105656412782,False
2017-10-17,5605.509765625,1.5,0.00026692,1.784958429999998,1.3312500000000016,0.00017795000000000002,2.532884850000003,1.6905000000000086,10004.270660599657,14196.42026187863,4734.1925048828125,0.03603822405680887,0.05129105826851665,-0.038801169438856566,False
2017-10-18,5590.68994140625,1.5,0.00026763,1.785226059999998,1.3335000000000017,0.00017842000000000002,2.533063270000003,1.6920000000000086,9979.3118767783,14159.87934453464,4804.434497070312,0.03430616642715305,0.05106809604700565,-0.041342383048997504,False
2017-10-19,5708.52001953125,1.5,0.00026210000000000003,1.785488159999998,1.3357500000000018,0.00017473,2.533238000000003,1.6935000000000087,10191.159155996005,14459.346337237323,4875.232495117188,0.03420003491533252,0.05108051635822911,-0.02113759561053513,False
2017-10-20,6011.4501953125,1.5,0.0002489,1.7857370599999982,1.3380000000000019,0.00016593,2.533403930000003,1.6950000000000087,10733.531398113759,15227.736549803974,4952.5050048828125,0.03395328346380999,0.050948217518128405,0.030807034383371183,False
2017-10-21,6031.60009765625,1.5,0.00024806,1.7859851199999983,1.340250000000002,0.00016537,2.533569300000003,1.6965000000000088,10771.0077742046,15279.780337298895,5036.142016601562,0.03447071761009201,0.05115815522363169,0.0033519203668130075,False
2017-10-22,6008.419921875,1.5,0.00024902,1.7862341399999984,1.342500000000002,0.00016601,2.533735310000003,1.6980000000000088,10731.102291909247,15222.047713362146,5117.535009765625,0.034603966080324275,0.051115091648678286,-0.0038431221244686494,False
2017-10-23,5930.31982421875,1.5,0.0002523,1.7864864399999985,1.344750000000002,0.0001682,2.533903510000003,1.699500000000009,10593.091200829971,15025.15871801049,5197.490014648438,0.03474013226582141,0.05113299491022531,-0.016791609489636976,False
2017-10-24,5526.64013671875,1.5,0.00027073,1.7867571699999985,1.3470000000000022,0.00018048,2.534083990000003,1.701000000000009,9873.416890292,14003.269288950414,5278.132006835937,0.0343434655616383,0.050970716114232886,-0.0837190716827723,False
2017-10-25,5750.7998046875,1.5,0.00026018,1.7870173499999984,1.3492500000000023,0.00017345000000000001,2.5342574400000033,1.702500000000009,10275.429777353165,14572.304690979863,5342.996020507812,0.03844958573232998,0.051871059637108405,-0.04655485914556288,False
2017-10-26,5904.830078125,1.5,0.00025339,1.7872707399999983,1.3515000000000024,0.00016892,2.5344263600000034,1.704000000000009,10552.178523304716,14963.65300132088,5414.115502929688,0.038856028388549006,0.052053743211920536,-0.021017643324946246,False
2017-10-27,5780.89990234375,1.5,0.00025882,1.7875295599999983,1.3537500000000025,0.00017255,2.5345989100000033,1.7055000000000091,10332.175708840556,14650.557091299594,5490.81650390625,0.03892182594839862,0.05212280520396089,-0.04156445905787366,False
2017-10-28,5753.08984375,1.5,0.00026007,1.7877896299999982,1.3560000000000025,0.00017338,2.5347722900000034,1.7070000000000092,10283.95836311456,14581.065717817948,5558.5169921875,0.039785072466785906,0.05223620307950421,-0.04617518558872514,False
2017-10-29,6153.85009765625,1.5,0.00024314,1.7880327699999983,1.3582500000000026,0.00016209000000000002,2.5349343800000033,1.7085000000000092,11001.927386277066,15597.897681915205,5615.647485351563,0.03945766092225273,0.0520033820465857,0.020268253534829625,False
2017-10-30,6130.52978515625,1.5,0.00024406000000000002,1.7882768299999983,1.3605000000000027,0.00016271,2.5350970900000034,1.7100000000000093,10961.723870419788,15539.778218507956,5684.738989257812,0.04124750742757773,0.05265228220906619,-0.003789548352645404,False
2017-10-31,6468.39990234375,1.5,0.00023131,1.7885081399999982,1.3627500000000028,0.00015421,2.535251300000003,1.7115000000000093,11567.42312811699,16397.307761336884,5752.165966796875,0.041354504189181115,0.052573895397255155,0.0511143105041345,False
2017-11-01,6767.31005859375,1.5,0.0002211,1.7887292399999983,1.3650000000000029,0.0001474,2.535398700000003,1.7130000000000094,12103.520377952744,17156.116125055538,5834.261962890625,0.04237830051291679,0.05277522731569239,0.04621083432731074,False
2017-11-02,7078.5,1.5,0.00021138,1.7889406199999984,1.367250000000003,0.00014092,2.5355396200000033,1.7145000000000095,12661.648928669989,17946.102700170024,5900.281958007812,0.03399647872826206,0.0522101284693683,0.045984288988070304,False
2017-11-03,7207.759765625,1.5,0.00020758000000000001,1.7891481999999985,1.369500000000003,0.00013839,2.5356780100000034,1.7160000000000095,12894.38091070038,18274.84193905809,5971.846459960938,0.03441725893814304,0.05243190032954063,0.01826089787737515,False
2017-11-04,7379.9501953125,1.5,0.00020274,1.7893509399999985,1.3717500000000031,0.00013516,2.5358131700000035,1.7175000000000096,13203.949069135595,18712.457399217536,6040.644946289062,0.03410895464546688,0.051262153923922554,0.023889590564422622,False
2017-11-05,7407.41015625,1.5,0.00020199,1.7895529299999986,1.3740000000000032,0.00013466000000000002,2.5359478300000036,1.7190000000000096,13254.578548828935,18783.086711662174,6125.732958984375,0.03303184036890603,0.0512061814479861,0.0037208870264384248,False
2017-11-06,7022.759765625,1.5,0.00021305,1.7897659799999985,1.3762500000000033,0.00014203,2.5360898600000037,1.7205000000000097,12567.720264228388,17808.629330817566,6209.823974609375,0.03308752297986764,0.050936548507039846,-0.051927783464299104,False
2017-11-07,7144.3798828125,1.5,0.00020943,1.7899754099999985,1.3785000000000034,0.00013962,2.536229480000004,1.7220000000000097,12786.885809933045,18118.064875108033,6280.686474609375,0.03542528760674889,0.05153594803742128,-0.03550907373686717,False
2017-11-08,7459.68994140625,1.5,0.00020057,1.7901759799999986,1.3807500000000035,0.00013371,2.536363190000004,1.7235000000000098,13352.777001353064,18918.759476196097,6358.3709716796875,0.03527394205413499,0.05020067371838686,0.007057768377000016,False
2017-11-09,7143.580078125,1.5,0.00020945,1.7903854299999986,1.3830000000000036,0.00013963,2.536502820000004,1.7250000000000099,12788.378689913252,18117.98601305991,6445.929467773438,0.03592506123688681,0.05037193137621661,-0.04237573756606553,False
2017-11-10,6618.14013671875,1.5,0.00022608,1.7906115099999986,1.3852500000000036,0.00015072,2.536653540000004,1.72650000000001,11849.132653601559,16786.202106023728,6502.535961914063,0.03680223886858268,0.05063741916718204,-0.11281297363531664,False
2017-11-11,6357.60009765625,0.5,0.0,1.7906115099999986,1.3852500000000036,0.00015689,2.536810430000004,1.72800000000001,11382.606660840398,16126.29823750342,6531.862963867187,0.041211140737152055,0.05178664954900808,-0.14773936348649921,False
2017-11-12,5950.06982421875,0.5,0.0,1.7906115099999986,1.3852500000000036,0.00016764000000000001,2.536978070000004,1.72950000000001,10652.878262549762,15093.467159011749,6549.32197265625,0.04238230881877841,0.05212297353157213,-0.20237035708523252,False
2017-11-13,6559.490234375,1.5,0.00022810000000000001,1.7908396099999986,1.3875000000000037,0.00015207,2.537130140000004,1.73100000000001,11745.607433126923,16640.549376668503,6550.30947265625,0.04490649882735987,0.052215009861263796,-0.12067521761655826,False
2017-11-14,6635.75,1.0,0.00015032,1.7909899299999985,1.3890000000000038,0.00015032,2.537280460000004,1.7325000000000101,11883.172427997491,16835.02631244503,6601.951977539063,0.04720196165171582,0.04692280221966064,-0.1104523040338224,False
2017-11-15,7315.5400390625,1.0,0.00013635,1.7911262799999985,1.3905000000000038,0.00013635,2.537416810000004,1.7340000000000102,13101.66551635706,18560.840269345274,6646.199487304688,0.04664508707835117,0.04319357266466135,-0.01932384636305351,False
2017-11-16,7871.68994140625,1.0,0.00012672,1.7912529999999984,1.392000000000004,0.00012672,2.5375435300000038,1.7355000000000103,14098.796222613757,19973.02038098154,6716.7349853515625,0.05108723379047649,0.04473070944504524,0.05523017755914029,False
2017-11-17,7708.990234375,1.0,0.00012939,1.7913823899999983,1.393500000000004,0.00012939,2.537672920000004,1.7370000000000103,13808.355850541335,19561.15875831792,6821.274487304688,0.05238002578236947,0.045348686011674785,-0.020668967939835328,False
2017-11-18,7790.14990234375,1.0,0.00012804,1.7915104299999984,1.395000000000004,0.00012804,2.5378009600000038,1.7385000000000104,13954.739801312297,19768.111400711903,6919.069506835937,0.052843063240120704,0.04271399883067331,-0.010358644670896826,False
2017-11-19,8036.490234375,1.0,0.00012412,1.7916345499999984,1.396500000000004,0.00012412,2.537925080000004,1.7400000000000104,14397.057064643834,20394.27012099542,7000.884497070312,0.05131797315359222,0.04228372765509802,0.020935821176324053,False
2017-11-20,8200.6396484375,1.0,0.00012163,1.7917561799999984,1.3980000000000041,0.00012163,2.538046710000004,1.7415000000000105,14692.148770040905,20811.864979612386,7096.18251953125,0.051315666832532164,0.04229439624713162,0.02042551030055049,False
2017-11-21,8071.259765625,1.0,0.00012358,1.7918797599999983,1.3995000000000042,0.00012358,2.538170290000004,1.7430000000000105,14461.327511725767,20484.48873998177,7182.794506835938,0.05046287778698259,0.040861926210370894,-0.015776803805438673,False
2017-11-22,8253.5498046875,1.0,0.00012085,1.7920006099999983,1.4010000000000042,0.00012085,2.538291140000004,1.7445000000000106,14788.965284665368,20948.167842787047,7247.9919921875,0.05022725207295408,0.04100660675037854,0.006451954788683,False
2017-11-23,8038.77001953125,1.0,0.00012408,1.7921246899999983,1.4025000000000043,0.00012408,2.538415220000004,1.7460000000000107,14405.075729233722,20403.990167657856,7306.744482421875,0.04961449461610344,0.04082902329641147,-0.026022716314653912,False
2017-11-24,8253.6904296875,1.0,0.00012085,1.7922455399999984,1.4040000000000044,0.00012085,2.538536070000004,1.7475000000000107,14791.235861148092,20950.54336637555,7348.294995117188,0.05015809542218102,0.0407798133488794,1.7038123392692655e-05,False
2017-11-25,8790.919921875,1.0,0.00011346,1.7923589999999983,1.4055000000000044,0.00011346,2.5386495300000043,1.7490000000000108,15755.078940251937,22315.315727935642,7391.982006835938,0.05021359150749022,0.04024001545144409,0.06508961012823454,False
2017-11-26,9330.5498046875,1.0,0.0001069,1.7924658999999983,1.4070000000000045,0.0001069,2.5387564300000043,1.7505000000000108,16723.285353153988,23686.242812085675,7461.157495117188,0.05186413332497307,0.04068430636681147,0.061384916209929856,False
2017-11-27,9818.349609375,1.0,0.00010159000000000001,1.7925674899999984,1.4085000000000045,0.00010159000000000001,2.538858020000004,1.7520000000000109,17598.645815219807,24925.643648925627,7576.5469970703125,0.05094034558997286,0.040266429122803996,0.05227985648203048,False
2017-11-28,10058.7998046875,1.0,9.916e-05,1.7926666499999984,1.4100000000000046,9.916e-05,2.538957180000004,1.753500000000011,18030.66494888978,25537.108486293968,7710.2454833984375,0.051600769762935685,0.04047242495476498,0.02448987914250959,False
2017-11-29,9888.6103515625,1.0,0.00010087,1.7927675199999984,1.4115000000000046,0.00010087,2.539058050000004,1.755000000000011,17726.567956217015,25106.000716448132,7840.2009765625,0.05124829655352175,0.040420691768313456,-0.016919459222728545,False
2017-11-30,10233.599609375,1.0,9.747e-05,1.7928649899999984,1.4130000000000047,9.747e-05,2.539155520000004,1.756500000000011,18346.049461326096,25982.944437614417,7977.452490234375,0.05001589164414014,0.04048193643205522,0.01737779934799394,False
2017-12-01,10975.599609375,1.0,9.088e-05,1.7929558699999983,1.4145000000000048,9.088e-05,2.539246400000004,1.758000000000011,19677.351246398597,27867.993795946917,8158.2254638671875,0.04527122612264238,0.04056646734681304,0.07250625667631688,False
2017-12-02,11074.599609375,1.0,9.007e-05,1.7930459399999983,1.4160000000000048,9.007e-05,2.5393364700000043,1.7595000000000112,19855.84986671541,28120.37517873374,8389.125439453124,0.044056827333506555,0.04119691667802267,0.009020008338809792,False
2017-12-03,11323.2001953125,1.5,0.00013214,1.7931780799999983,1.418250000000005,8.809e-05,2.5394245600000045,1.7610000000000112,20303.096135686075,28752.651673773413,8645.351928710938,0.03866509990071397,0.04092230488815321,0.02244781705038363,False
2017-12-04,11657.2001953125,1.5,0.00012835,1.7933064299999983,1.420500000000005,8.556e-05,2.5395101200000045,1.7625000000000113,20903.511566051144,29601.815366862123,8883.537426757812,0.03498449234207506,0.04063783021819153,0.02949696148075409,False
2017-12-05,11916.7001953125,1.5,0.00012555000000000002,1.7934319799999983,1.422750000000005,8.37e-05,2.5395938200000043,1.7640000000000113,21370.368476345662,30261.81417080847,9134.609936523437,0.034765476103004685,0.04066079158736555,0.022260919916632132,False
2017-12-06,14291.5,1.5,0.00010469,1.7935366699999982,1.4250000000000052,6.979000000000001e-05,2.5396636100000043,1.7655000000000114,25630.904319304973,36293.83698231506,9364.667944335937,0.03018782224347128,0.04065287650865833,0.19928333899191664,False
2017-12-07,17899.69921875,1.0,5.572e-05,1.7935923899999981,1.4265000000000052,5.572e-05,2.5397193300000045,1.7670000000000115,32103.33780203891,45458.44510704535,9685.658447265625,0.04828475869703163,0.04692091537001008,0.2524716942763181,False
2017-12-08,16569.400390625,1.0,6.02e-05,1.7936525899999982,1.4280000000000053,6.02e-05,2.5397795300000046,1.7685000000000115,29718.31992539151,42080.855436483456,10195.193896484376,0.0675870637856268,0.055603144445008516,-0.07431961911021986,False
2017-12-09,15178.2001953125,1.0,6.571e-05,1.7937182999999983,1.4295000000000053,6.571e-05,2.5398452400000044,1.7700000000000116,27223.98595139558,38548.5095178316,10634.156420898438,0.0723554413196316,0.0570188219212586,-0.1520416064079289,False
2017-12-10,15455.400390625,1.0,6.454e-05,1.7937828399999982,1.4310000000000054,6.454e-05,2.5399097800000043,1.7715000000000116,27722.201006032396,39253.551105964325,10991.241918945312,0.0775481223910004,0.05860010356085117,-0.13655530175415395,False
